City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_Category
Tokyo,Japan,2023-03-27,29.8,134.42,75.81,38.46,5.95,103.92,27.54,14.2,18.62,Moderate
Tokyo,Japan,2023-03-28,85.32666666666667,74.93333333333332,54.70333333333334,29.75,5.3133333333333335,113.30333333333334,7.016666666666667,40.556666666666665,11.973333333333334,Unhealthy
Tokyo,Japan,2023-03-29,83.015,90.5825,61.5425,31.87,5.4350000000000005,119.035,4.234999999999999,47.4175,12.2525,Unhealthy
Tokyo,Japan,2023-03-30,80.70333333333333,106.23166666666664,68.38166666666667,33.989999999999995,5.556666666666667,124.76666666666668,1.4533333333333331,54.278333333333336,12.531666666666666,Unhealthy
Tokyo,Japan,2023-03-31,78.39166666666667,121.88083333333331,75.22083333333333,36.11,5.678333333333333,130.4983333333333,-1.328333333333334,61.13916666666667,12.810833333333331,Unhealthy
Tokyo,Japan,2023-04-01,76.08,137.53,82.06,38.23,5.8,136.23,-4.11,68.0,13.09,Unhealthy
Tokyo,Japan,2023-04-02,50.99,164.70999999999998,36.195,7.91,5.74,40.515,32.28,62.28,9.58,Unhealthy
Tokyo,Japan,2023-04-03,20.88,147.96,16.97,49.71,8.74,75.36,26.16,67.29,19.28,Moderate
Tokyo,Japan,2023-04-04,43.17,184.79,57.1,36.42,6.49,48.54,9.73,93.66,17.62,Unhealthy
Tokyo,Japan,2023-04-05,31.12333333333333,115.75,52.14333333333334,37.61333333333334,6.593333333333334,120.06666666666666,26.47333333333333,92.08333333333331,9.31,Moderate
Tokyo,Japan,2023-04-06,112.23,97.41,29.62,14.06,8.8,134.97,12.52,66.31,9.55,Unhealthy
Tokyo,Japan,2023-04-07,117.155,85.87666666666667,37.88166666666667,20.69333333333333,6.903333333333334,101.22333333333331,15.135,74.69333333333334,8.553333333333335,Unhealthy
Tokyo,Japan,2023-04-08,122.08,74.34333333333333,46.14333333333333,27.326666666666668,5.006666666666668,67.47666666666667,17.75,83.07666666666667,7.556666666666667,Unhealthy
Tokyo,Japan,2023-04-09,127.005,62.81,54.405,33.96,3.1100000000000003,33.730000000000004,20.365,91.46,6.56,Unhealthy
Tokyo,Japan,2023-04-10,85.00999999999999,121.55,54.785,27.69,6.535,142.305,15.99,38.495000000000005,12.965,Unhealthy
Tokyo,Japan,2023-04-11,42.53,33.7,47.33,47.66,1.62,113.06,10.33,20.81,5.83,Unhealthy
Tokyo,Japan,2023-04-12,91.88,155.35,65.69,30.87,8.32,61.4,15.78,95.69,5.05,Unhealthy
Tokyo,Japan,2023-04-13,116.71,121.19,19.39,8.86,2.56,197.4,21.21,17.6,0.89,Unhealthy
Tokyo,Japan,2023-04-14,123.6,150.16,83.76,7.23,0.64,102.33,33.44,89.38,9.12,Unhealthy
Tokyo,Japan,2023-04-15,112.04,162.875,78.24000000000001,17.37,1.91,141.725,28.475,74.735,14.425,Unhealthy
Tokyo,Japan,2023-04-16,100.48,175.59,72.72,27.51,3.18,181.12,23.51,60.09,19.73,Unhealthy
Tokyo,Japan,2023-04-17,61.21,82.64,17.275,28.94,1.3650000000000002,160.14,11.505,48.025,13.35,Unhealthy
Tokyo,Japan,2023-04-18,148.4,152.24,45.51,42.63,4.02,179.82,33.91,11.56,8.7,Unhealthy
Tokyo,Japan,2023-04-19,74.61,157.27333333333334,31.50333333333333,29.773333333333337,6.346666666666667,113.00333333333332,24.46333333333333,57.20333333333334,8.57,Unhealthy
Tokyo,Japan,2023-04-20,135.89,175.495,85.87,30.55,7.295,62.14,3.13,92.055,10.675,Unhealthy
Tokyo,Japan,2023-04-21,116.025,133.2525,85.0775,32.5475,7.3825,93.135,13.645,66.9325,7.959999999999999,Unhealthy
Tokyo,Japan,2023-04-22,96.16,91.01,84.285,34.545,7.470000000000001,124.13,24.16,41.81,5.245,Unhealthy
Tokyo,Japan,2023-04-23,77.32499999999999,128.16500000000002,42.790000000000006,29.675,4.625,130.1,10.77,64.79,13.03,Unhealthy
Tokyo,Japan,2023-04-24,64.72,83.11,23.93,48.57,9.12,63.95,6.7,52.13,9.81,Unhealthy
Tokyo,Japan,2023-04-25,104.685,64.23,47.105,28.33,7.845,52.49,2.3050000000000006,57.85,12.325,Unhealthy
Tokyo,Japan,2023-04-26,144.65,45.35,70.28,8.09,6.57,41.03,-2.09,63.57,14.84,Unhealthy
Tokyo,Japan,2023-04-27,99.37,103.43,47.03,38.99,5.63,77.73,38.25,50.59,2.54,Unhealthy
Tokyo,Japan,2023-04-28,51.04,81.47,43.45,49.74,5.09,33.46,0.05,85.31,13.53,Unhealthy
Tokyo,Japan,2023-04-29,63.575,97.36166666666666,44.41833333333334,36.986666666666665,5.425,58.15166666666666,11.358333333333333,81.88333333333334,14.668333333333331,Unhealthy
Tokyo,Japan,2023-04-30,76.11000000000001,113.25333333333332,45.38666666666666,24.23333333333333,5.76,82.84333333333333,22.666666666666664,78.45666666666666,15.806666666666668,Unhealthy
Tokyo,Japan,2023-05-01,88.64500000000001,129.14499999999998,46.355,11.48,6.095,107.535,33.974999999999994,75.03,16.945,Unhealthy
Tokyo,Japan,2023-05-02,92.54333333333334,137.3722222222222,41.76222222222222,17.104444444444447,5.786666666666667,119.65777777777778,25.142222222222216,69.53333333333333,13.987777777777778,Unhealthy
Tokyo,Japan,2023-05-03,96.44166666666666,145.59944444444446,37.16944444444445,22.72888888888889,5.4783333333333335,131.78055555555557,16.30944444444444,64.03666666666666,11.030555555555557,Unhealthy
Tokyo,Japan,2023-05-04,100.34,153.82666666666668,32.57666666666667,28.35333333333333,5.170000000000001,143.90333333333334,7.476666666666667,58.54,8.073333333333332,Unhealthy
Tokyo,Japan,2023-05-05,64.63,134.56,76.52,48.1,5.06,118.69,36.38,48.65,18.74,Unhealthy
Tokyo,Japan,2023-05-06,96.325,127.1975,63.0075,33.305,1.7575,75.8125,15.975,76.87,8.15,Unhealthy
Tokyo,Japan,2023-05-07,126.27,97.08,61.05,6.6,9.33,141.77,37.11,31.63,17.24,Unhealthy
Tokyo,Japan,2023-05-08,97.7,131.2425,54.79875,21.879999999999995,8.338750000000001,119.10875,26.405,28.8,12.84875,Unhealthy
Tokyo,Japan,2023-05-09,69.13,165.405,48.5475,37.16,7.3475,96.4475,15.7,25.97,8.4575,Unhealthy
Tokyo,Japan,2023-05-10,62.94,70.98333333333333,74.61666666666667,37.66666666666666,3.553333333333333,29.30666666666667,7.013333333333333,49.083333333333336,10.366666666666664,Unhealthy
Tokyo,Japan,2023-05-11,89.045,97.63166666666666,52.778333333333336,26.55833333333333,3.7366666666666655,86.81833333333334,-1.0733333333333333,71.49666666666667,12.958333333333332,Unhealthy
Tokyo,Japan,2023-05-12,115.15,124.28,30.94,15.45,3.92,144.33,-9.16,93.91,15.55,Unhealthy
Tokyo,Japan,2023-05-13,85.005,172.12,51.15,47.405,3.805,103.635,9.155,15.46,8.93,Unhealthy
Tokyo,Japan,2023-05-14,110.5125,105.2575,57.7,35.8975,3.2975000000000003,104.9975,17.58,60.0925,7.51,Unhealthy
Tokyo,Japan,2023-05-15,75.77,56.78,94.27,31.76,3.74,189.22,22.67,94.9,19.09,Unhealthy
Tokyo,Japan,2023-05-16,68.91,94.57,71.315,25.36,7.18,136.255,25.93,48.09,17.975,Unhealthy
Tokyo,Japan,2023-05-17,92.94,140.95999999999998,59.495000000000005,37.36,2.86,66.765,3.075,19.885,9.155,Unhealthy
Tokyo,Japan,2023-05-18,53.370000000000005,149.17,75.86666666666666,11.533333333333331,3.18,159.41666666666666,11.306666666666668,60.54999999999999,6.773333333333333,Unhealthy
Tokyo,Japan,2023-05-19,83.81,123.98,10.12,2.36,8.75,46.11,6.99,76.85,9.06,Unhealthy
Tokyo,Japan,2023-05-20,21.31,65.66,20.55,42.855,5.295,126.905,21.565,42.09,9.815,Moderate
Tokyo,Japan,2023-05-21,70.905,55.075,49.305,25.33,5.66,56.275,7.585,42.09,14.76,Unhealthy
Tokyo,Japan,2023-05-22,62.276250000000005,84.15875,44.98375,25.96,5.3875,55.81875,5.59625,41.30500000000001,13.535,Unhealthy
Tokyo,Japan,2023-05-23,53.6475,113.2425,40.6625,26.590000000000003,5.115,55.3625,3.6075,40.52,12.31,Unhealthy
Tokyo,Japan,2023-05-24,45.01875,142.32625000000002,36.34125,27.22,4.8425,54.90625,1.6187499999999997,39.735,11.085,Unhealthy
Tokyo,Japan,2023-05-25,36.39,171.41,32.02,27.85,4.57,54.45,-0.37,38.95,9.86,Unhealthy
Tokyo,Japan,2023-05-26,10.59,102.29,71.92,4.86,6.1,82.27,38.43,26.75,11.46,Good
Tokyo,Japan,2023-05-27,79.285,145.31,45.8125,23.36,4.19,117.99,17.2,27.975,9.4575,Unhealthy
Tokyo,Japan,2023-05-28,9.9,65.66,23.25,42.52,5.02,176.46,22.63,67.51,11.56,Good
Tokyo,Japan,2023-05-29,22.24375,80.53625,29.49625,37.548750000000005,5.97,157.7625,20.81375,66.49625,10.88375,Moderate
Tokyo,Japan,2023-05-30,34.5875,95.4125,35.7425,32.5775,6.92,139.065,18.9975,65.4825,10.2075,Moderate
Tokyo,Japan,2023-05-31,46.93125,110.28875,41.98875,27.606250000000003,7.87,120.3675,17.18125,64.46875,9.53125,Unhealthy
Tokyo,Japan,2023-06-01,59.275,125.165,48.235,22.635,8.82,101.67,15.365,63.455,8.855,Unhealthy
Tokyo,Japan,2023-06-02,82.17,120.885,48.535,25.56,6.295,57.63,-1.945,90.245,14.235,Unhealthy
Tokyo,Japan,2023-06-03,79.575,91.035,46.23,35.585,5.965,108.66,19.405,77.28999999999999,8.725,Unhealthy
Tokyo,Japan,2023-06-04,69.975,118.24,9.145,9.22,3.04,77.995,21.675,49.995,8.7,Unhealthy
Tokyo,Japan,2023-06-05,19.05,167.2,22.72,44.84,9.22,30.63,12.82,91.3,9.66,Moderate
Tokyo,Japan,2023-06-06,49.10666666666666,89.09333333333332,66.26666666666667,30.52,4.7,89.38999999999999,10.71,79.07333333333334,9.656666666666666,Unhealthy
Tokyo,Japan,2023-06-07,98.705,186.145,29.24,14.68,8.765,91.365,18.35,38.92,9.89,Unhealthy
Tokyo,Japan,2023-06-08,25.98,10.35,44.67,36.43,2.6,21.4,9.72,42.27,4.86,Moderate
Tokyo,Japan,2023-06-09,121.13,16.67,20.89,24.13,9.67,10.45,29.2,95.45,19.51,Unhealthy
Tokyo,Japan,2023-06-10,79.23,66.43,6.1,33.1,4.37,10.81,21.73,18.89,8.81,Unhealthy
Tokyo,Japan,2023-06-11,118.67666666666666,113.73666666666668,17.893333333333334,24.35333333333333,5.083333333333333,119.36,7.390000000000001,42.80666666666667,9.813333333333333,Unhealthy
Tokyo,Japan,2023-06-12,49.86,149.74,18.37,10.05,0.28,80.11,36.69,65.19,9.16,Unhealthy
Tokyo,Japan,2023-06-13,83.97,65.89,64.435,22.055,2.85,125.515,8.47,52.175,5.815,Unhealthy
Tokyo,Japan,2023-06-14,116.96,65.14,51.06999999999999,48.275000000000006,7.97,88.915,14.14,31.145000000000003,4.805,Unhealthy
Tokyo,Japan,2023-06-15,73.77333333333333,148.67,45.25666666666666,31.32,4.239999999999999,144.34,9.99,55.473333333333336,8.073333333333332,Unhealthy
Tokyo,Japan,2023-06-16,94.2,64.97,62.59,5.22,4.85,136.1,21.97,35.42,7.72,Unhealthy
Tokyo,Japan,2023-06-17,116.375,45.75,34.125,21.345,3.635,106.405,-1.92,40.865,12.325,Unhealthy
Tokyo,Japan,2023-06-18,111.58,105.39,15.88,4.51,8.41,39.75,19.48,14.03,9.03,Unhealthy
Tokyo,Japan,2023-06-19,127.55,189.15,95.87,29.35,8.01,124.33,-2.7,23.98,16.44,Unhealthy
Tokyo,Japan,2023-06-20,48.85333333333333,99.90333333333336,49.586666666666666,26.15,7.723333333333334,125.26666666666664,18.313333333333333,71.49333333333334,7.166666666666667,Unhealthy
Tokyo,Japan,2023-06-21,96.73,35.06,99.56,38.26,1.8,148.94,37.97,77.65,13.35,Unhealthy
Tokyo,Japan,2023-06-22,56.66,63.64,80.735,21.23,3.770000000000001,106.4,17.82,48.93000000000001,14.745,Unhealthy
Tokyo,Japan,2023-06-23,16.59,92.22,61.91,4.2,5.74,63.86,-2.33,20.21,16.14,Moderate
Tokyo,Japan,2023-06-24,72.84,99.412,62.724,24.332,2.7920000000000003,124.412,25.716,65.25,8.85,Unhealthy
Tokyo,Japan,2023-06-25,79.025,80.696,67.162,14.046,2.556,147.971,22.743,45.4,12.675,Unhealthy
Tokyo,Japan,2023-06-26,85.21,61.98,71.6,3.76,2.32,171.53,19.77,25.55,16.5,Unhealthy
Tokyo,Japan,2023-06-27,97.6325,89.6425,66.1,17.2825,1.4874999999999998,137.0525,9.9675,40.9675,14.945,Unhealthy
Tokyo,Japan,2023-06-28,110.055,117.305,60.6,30.805,0.655,102.575,0.165,56.385000000000005,13.39,Unhealthy
Tokyo,Japan,2023-06-29,102.52333333333334,118.13833333333334,70.805,28.25,2.208333333333333,109.77,3.2316666666666665,55.77666666666667,10.375,Unhealthy
Tokyo,Japan,2023-06-30,94.99166666666667,118.97166666666668,81.01,25.695,3.761666666666666,116.965,6.298333333333333,55.16833333333334,7.359999999999999,Unhealthy
Tokyo,Japan,2023-07-01,87.46000000000001,119.805,91.215,23.14,5.315,124.16,9.365,54.56,4.345,Unhealthy
Tokyo,Japan,2023-07-02,56.27,90.30333333333331,61.61333333333334,17.48,2.716666666666667,69.75666666666667,24.8,54.653333333333336,4.7,Unhealthy
Tokyo,Japan,2023-07-03,49.73333333333333,115.69333333333331,63.10333333333333,17.650000000000002,5.78,97.20666666666666,22.886666666666667,89.55,12.61,Unhealthy
Tokyo,Japan,2023-07-04,59.42666666666666,115.775,50.38666666666666,20.81,5.301666666666667,82.22666666666666,15.361666666666666,69.48833333333333,10.596666666666668,Unhealthy
Tokyo,Japan,2023-07-05,69.12,115.85666666666668,37.67,23.97,4.823333333333333,67.24666666666667,7.836666666666667,49.42666666666667,8.583333333333334,Unhealthy
Tokyo,Japan,2023-07-06,87.66,152.135,23.155,18.265,4.6850000000000005,91.98,0.0149999999999996,38.05,12.355,Unhealthy
Tokyo,Japan,2023-07-07,32.87,18.04,48.42,36.44,3.13,47.07,20.31,91.2,4.82,Moderate
Tokyo,Japan,2023-07-08,118.65333333333336,78.71666666666667,47.26333333333333,32.10666666666666,6.419999999999999,97.05333333333334,12.723333333333334,34.11333333333334,13.126666666666663,Unhealthy
Tokyo,Japan,2023-07-09,100.64,148.24,42.12,29.1,1.87,123.65,23.77,91.69,17.31,Unhealthy
Tokyo,Japan,2023-07-10,66.38499999999999,103.53,19.655,20.415,2.37,33.255,27.37,76.33,4.045,Unhealthy
Tokyo,Japan,2023-07-11,57.98,153.89,56.22,18.26,0.2,91.86,-0.82,88.56,7.89,Unhealthy
Tokyo,Japan,2023-07-12,67.215,125.755,67.0275,15.5575,3.3575000000000004,140.7175,2.2850000000000006,73.89500000000001,7.904999999999999,Unhealthy
Tokyo,Japan,2023-07-13,76.45,97.62,77.835,12.855,6.515000000000001,189.575,5.390000000000001,59.23,7.92,Unhealthy
Tokyo,Japan,2023-07-14,106.2,73.91,43.345,40.06,3.705,131.99,8.05,57.49,9.72,Unhealthy
Tokyo,Japan,2023-07-15,72.625,83.255,30.205,35.71,3.7,135.06,13.925,40.065,10.745,Unhealthy
Tokyo,Japan,2023-07-16,39.05,92.6,17.065,31.36,3.695,138.13,19.8,22.64,11.77,Unhealthy
Tokyo,Japan,2023-07-17,43.45,57.085,64.84,29.16,3.855,104.935,10.395,53.185,7.215,Unhealthy
Tokyo,Japan,2023-07-18,16.63,33.95,63.55,4.65,3.35,71.99,11.02,56.35,5.63,Moderate
Tokyo,Japan,2023-07-19,111.255,32.34,54.765,43.015,7.815,135.15,3.0250000000000004,46.88,7.735,Unhealthy
Tokyo,Japan,2023-07-20,91.492,108.676,23.896,24.538,4.948,131.26999999999998,22.294,33.924,14.694,Unhealthy
Tokyo,Japan,2023-07-21,111.55,17.52,97.16,36.7,6.09,116.85,17.06,74.13,13.53,Unhealthy
Tokyo,Japan,2023-07-22,86.38333333333333,97.22666666666667,72.31666666666666,18.343333333333334,0.9333333333333332,69.97,21.540000000000003,73.51666666666667,13.096666666666666,Unhealthy
Tokyo,Japan,2023-07-23,92.31916666666666,133.41833333333335,76.68333333333334,31.609166666666667,1.0841666666666665,80.755,9.805,44.91583333333333,13.685833333333331,Unhealthy
Tokyo,Japan,2023-07-24,98.255,169.61,81.05,44.875,1.235,91.54,-1.93,16.315,14.275,Unhealthy
Tokyo,Japan,2023-07-25,34.25,64.265,49.765,11.915,5.779999999999999,55.02,1.375,52.05,10.84,Moderate
Tokyo,Japan,2023-07-26,33.343333333333334,88.94916666666666,65.60083333333333,29.127500000000005,6.133333333333333,66.10666666666665,5.170833333333333,49.87833333333333,11.87,Moderate
Tokyo,Japan,2023-07-27,32.43666666666667,113.63333333333333,81.43666666666667,46.34,6.486666666666667,77.19333333333333,8.966666666666667,47.70666666666667,12.9,Moderate
Tokyo,Japan,2023-07-28,105.965,91.415,63.74,12.315,6.63,80.3,10.835,31.36,15.435,Unhealthy
Tokyo,Japan,2023-07-29,103.26375,86.95875,57.25,20.84375,7.3125,100.135,10.16125,34.3325,14.09875,Unhealthy
Tokyo,Japan,2023-07-30,100.5625,82.5025,50.76,29.3725,7.994999999999999,119.97,9.4875,37.305,12.7625,Unhealthy
Tokyo,Japan,2023-07-31,97.86125,78.04625,44.27,37.90125,8.677499999999998,139.805,8.81375,40.2775,11.42625,Unhealthy
Tokyo,Japan,2023-08-01,95.16,73.59,37.78,46.43,9.36,159.64,8.14,43.25,10.09,Unhealthy
Tokyo,Japan,2023-08-02,98.07,65.99000000000001,60.225,29.435,7.564999999999999,133.9175,13.92,49.8525,8.785,Unhealthy
Tokyo,Japan,2023-08-03,100.98,58.39,82.67,12.44,5.77,108.195,19.7,56.455,7.479999999999999,Unhealthy
Tokyo,Japan,2023-08-04,99.4,49.04,61.62,13.63,2.55,116.4,18.44,73.18,5.27,Unhealthy
Tokyo,Japan,2023-08-05,64.545,133.36,28.47,26.285,6.76,120.985,10.005,50.74,7.0,Unhealthy
Tokyo,Japan,2023-08-06,68.44749999999999,132.68333333333334,39.91833333333334,26.7325,5.201666666666666,87.4575,9.4925,54.015,9.776666666666667,Unhealthy
Tokyo,Japan,2023-08-07,72.35,132.00666666666666,51.36666666666667,27.180000000000003,3.643333333333333,53.93,8.979999999999999,57.29,12.553333333333333,Unhealthy
Tokyo,Japan,2023-08-08,107.9375,122.31833333333331,48.46833333333333,26.700000000000003,3.6016666666666666,86.42250000000001,10.8775,53.9725,10.301666666666666,Unhealthy
Tokyo,Japan,2023-08-09,143.52499999999998,112.63,45.57,26.22,3.56,118.915,12.775,50.655,8.05,Unhealthy
Tokyo,Japan,2023-08-10,41.12,154.44,26.44,32.25,5.68,189.01,35.47,12.49,3.64,Unhealthy
Tokyo,Japan,2023-08-11,104.73,84.18,99.78,43.54,9.19,168.0,8.78,71.15,4.81,Unhealthy
Tokyo,Japan,2023-08-12,122.36,91.71,68.19,36.09,3.735,42.03,0.71,58.875,3.905,Unhealthy
Tokyo,Japan,2023-08-13,131.52,60.185,54.21,23.645000000000003,3.2775,87.48,11.57,71.58250000000001,4.4925,Unhealthy
Tokyo,Japan,2023-08-14,140.68,28.66,40.23,11.2,2.82,132.93,22.43,84.29,5.08,Unhealthy
Tokyo,Japan,2023-08-15,128.7475,70.19,32.03,22.582500000000003,3.2925,114.59,17.6375,51.97,11.66,Unhealthy
Tokyo,Japan,2023-08-16,116.815,111.72,23.83,33.965,3.765,96.25,12.845,19.65,18.24,Unhealthy
Tokyo,Japan,2023-08-17,80.12,119.56,19.64,43.87,7.25,14.85,-2.21,92.76,11.13,Unhealthy
Tokyo,Japan,2023-08-18,98.69333333333331,128.53,61.53333333333334,18.26,4.260000000000001,142.69333333333333,21.59,70.14666666666666,13.056666666666668,Unhealthy
Tokyo,Japan,2023-08-19,60.056666666666665,124.725,58.57166666666667,33.865,5.18,77.63166666666666,24.425,44.75833333333333,13.128333333333334,Unhealthy
Tokyo,Japan,2023-08-20,21.42,120.92,55.61,49.47,6.1,12.57,27.26,19.37,13.2,Moderate
Tokyo,Japan,2023-08-21,96.665,80.22,69.745,27.44,7.2975,119.3825,3.8025,67.34,14.195,Unhealthy
Tokyo,Japan,2023-08-22,86.5,85.46833333333333,73.13166666666667,28.776666666666664,6.006666666666667,105.30666666666666,9.905,64.10833333333333,11.625,Unhealthy
Tokyo,Japan,2023-08-23,76.33500000000001,90.71666666666664,76.51833333333333,30.113333333333333,4.715833333333333,91.23083333333334,16.0075,60.876666666666665,9.055,Unhealthy
Tokyo,Japan,2023-08-24,66.17,95.965,79.905,31.45,3.425,77.155,22.11,57.645,6.485,Unhealthy
Tokyo,Japan,2023-08-25,59.46,171.85,56.5,5.61,6.49,114.47,8.37,72.63,6.81,Unhealthy
Tokyo,Japan,2023-08-26,41.205,106.14,49.595,37.395,3.1500000000000004,115.385,16.85,52.12,1.87,Unhealthy
Tokyo,Japan,2023-08-27,47.48357142857143,101.25071428571428,45.77785714285714,34.910714285714285,3.7621428571428575,115.91214285714288,17.03571428571429,48.46642857142857,3.020714285714286,Unhealthy
Tokyo,Japan,2023-08-28,53.762142857142855,96.36142857142858,41.96071428571428,32.426428571428566,4.3742857142857146,116.43928571428572,17.22142857142857,44.81285714285714,4.171428571428572,Unhealthy
Tokyo,Japan,2023-08-29,60.04071428571429,91.47214285714286,38.14357142857143,29.94214285714285,4.986428571428572,116.96642857142858,17.40714285714286,41.15928571428572,5.322142857142858,Unhealthy
Tokyo,Japan,2023-08-30,66.31928571428571,86.58285714285714,34.32642857142857,27.457857142857144,5.598571428571429,117.49357142857144,17.59285714285714,37.50571428571429,6.472857142857144,Unhealthy
Tokyo,Japan,2023-08-31,72.59785714285715,81.69357142857143,30.509285714285717,24.97357142857143,6.210714285714286,118.02071428571428,17.77857142857143,33.85214285714286,7.62357142857143,Unhealthy
Tokyo,Japan,2023-09-01,78.87642857142858,76.80428571428571,26.69214285714285,22.489285714285717,6.822857142857144,118.54785714285714,17.96428571428571,30.19857142857143,8.774285714285716,Unhealthy
Tokyo,Japan,2023-09-02,85.155,71.91499999999999,22.875,20.005000000000003,7.435,119.075,18.15,26.545,9.925,Unhealthy
Tokyo,Japan,2023-09-03,39.61,129.055,55.125,24.53,5.390000000000001,126.155,2.79,13.42,11.775,Unhealthy
Tokyo,Japan,2023-09-04,51.973333333333336,150.30333333333334,45.78666666666667,29.14666666666667,5.046666666666667,125.63333333333334,12.796666666666669,19.166666666666668,12.466666666666669,Unhealthy
Tokyo,Japan,2023-09-05,64.33666666666667,171.55166666666668,36.44833333333334,33.763333333333335,4.703333333333334,125.11166666666666,22.80333333333333,24.91333333333333,13.158333333333331,Unhealthy
Tokyo,Japan,2023-09-06,76.7,192.8,27.11,38.38,4.36,124.59,32.81,30.66,13.85,Unhealthy
Tokyo,Japan,2023-09-07,104.34666666666664,92.61,55.89333333333334,41.13,2.5766666666666667,92.12333333333332,9.203333333333337,49.26333333333333,9.983333333333333,Unhealthy
Tokyo,Japan,2023-09-08,53.42,80.44500000000001,61.44,22.935,5.165,65.825,10.510000000000002,58.395,18.315,Unhealthy
Tokyo,Japan,2023-09-09,55.62,113.5,34.63,31.03,4.89,155.38,32.12,51.5,16.2,Unhealthy
Tokyo,Japan,2023-09-10,91.28,110.32,47.595,31.37,7.084999999999999,133.765,22.54,59.735,9.985,Unhealthy
Tokyo,Japan,2023-09-11,126.94,107.14,60.56,31.71,9.28,112.15,12.96,67.97,3.77,Unhealthy
Tokyo,Japan,2023-09-12,85.365,102.43,32.86,29.15,7.41,154.91,25.46,54.13,4.52,Unhealthy
Tokyo,Japan,2023-09-13,43.79,97.72,5.16,26.59,5.54,197.67,37.96,40.29,5.27,Unhealthy
Tokyo,Japan,2023-09-14,84.7025,110.265,62.9775,18.2225,2.9775,111.5875,4.9325,46.6925,10.2425,Unhealthy
Tokyo,Japan,2023-09-15,89.64125,105.1125,75.41625,24.00375,5.171250000000001,135.10625,8.52875,52.88625,9.47375,Unhealthy
Tokyo,Japan,2023-09-16,94.58,99.96,87.855,29.785,7.365,158.625,12.125,59.08,8.705,Unhealthy
Tokyo,Japan,2023-09-17,73.29333333333334,110.87,40.23,36.35666666666666,4.82,73.27333333333333,-0.6200000000000001,42.330000000000005,13.196666666666667,Unhealthy
Tokyo,Japan,2023-09-18,15.15,33.57,99.84,22.9,5.77,22.18,-5.5,60.91,12.78,Moderate
Tokyo,Japan,2023-09-19,51.69,172.07,60.62,48.59,7.8,88.24,-5.18,84.27,5.61,Unhealthy
Tokyo,Japan,2023-09-20,102.81333333333332,109.36,51.16666666666666,18.236666666666668,7.366666666666667,107.84333333333332,22.176666666666662,65.14999999999999,10.163333333333334,Unhealthy
Tokyo,Japan,2023-09-21,91.095,87.06,48.635,25.885,7.18,175.475,14.875000000000002,45.28,11.76,Unhealthy
Tokyo,Japan,2023-09-22,13.41,93.26,8.29,43.28,8.24,49.41,11.77,38.84,9.89,Moderate
Tokyo,Japan,2023-09-23,61.515,127.375,73.91499999999999,34.605000000000004,3.82,94.03,9.79,56.78,12.73,Unhealthy
Tokyo,Japan,2023-09-24,39.1625,78.305,75.6925,30.422500000000003,5.2175,100.15,17.43,63.32,14.065,Unhealthy
Tokyo,Japan,2023-09-25,16.810000000000002,29.235,77.47,26.24,6.615,106.27,25.07,69.86,15.4,Moderate
Tokyo,Japan,2023-09-26,114.96,98.31333333333332,55.5,30.076666666666668,5.5,133.97666666666666,10.313333333333333,43.1,14.446666666666667,Unhealthy
Tokyo,Japan,2023-09-27,91.17,38.44,69.8,39.81,1.52,63.39,13.55,15.99,7.09,Unhealthy
Tokyo,Japan,2023-09-28,131.86,70.14,5.41,45.65,1.83,139.02,16.57,34.56,16.91,Unhealthy
Tokyo,Japan,2023-09-29,118.94,53.30333333333333,28.866666666666667,32.733333333333334,1.88,113.97,8.48,40.77666666666667,16.303333333333335,Unhealthy
Tokyo,Japan,2023-09-30,106.02,36.46666666666666,52.32333333333334,19.816666666666663,1.93,88.92000000000002,0.3900000000000005,46.99333333333333,15.696666666666667,Unhealthy
Tokyo,Japan,2023-10-01,93.1,19.63,75.78,6.9,1.98,63.87,-7.7,53.21,15.09,Unhealthy
Tokyo,Japan,2023-10-02,60.25,101.84,46.11333333333334,29.08,2.893333333333333,134.79,8.006666666666666,68.31666666666666,12.40333333333333,Unhealthy
Tokyo,Japan,2023-10-03,111.07,51.9,20.77,9.14,9.57,184.62,7.92,68.86,19.04,Unhealthy
Tokyo,Japan,2023-10-04,76.26,48.14,34.97,25.3,2.89,172.58,36.93,15.89,2.61,Unhealthy
Tokyo,Japan,2023-10-05,69.14500000000001,65.9675,42.23,31.082500000000003,3.37,108.635,28.77,41.4225,6.4350000000000005,Unhealthy
Tokyo,Japan,2023-10-06,62.03,83.795,49.49,36.865,3.85,44.69,20.61,66.955,10.26,Unhealthy
Tokyo,Japan,2023-10-07,91.43,81.5,47.51,5.4,2.21,194.22,-2.6,85.49,12.8,Unhealthy
Tokyo,Japan,2023-10-08,91.075,73.91,53.24,19.64,8.030000000000001,105.545,24.575,66.52000000000001,9.34,Unhealthy
Tokyo,Japan,2023-10-09,87.315,133.93,69.685,9.025,6.640000000000001,61.405,3.66,47.365,15.12,Unhealthy
Tokyo,Japan,2023-10-10,69.42,67.24,71.75,47.3,5.73,190.8,-8.98,45.2,1.26,Unhealthy
Tokyo,Japan,2023-10-11,103.63,31.91,94.61,23.65,2.47,111.07,24.08,67.28,8.78,Unhealthy
